age_band,savings_balance,monthly_surplus,risk_appetite_score,investment_experience,account_tenure_months,lump_sum_amount,regular_saving_amount,pension_contribution_pct,pension_pot_value,years_to_retirement,months_since_review,known_trait_count,conversation_turn,employment_status,channel,segment_id,situation_id,suggestion_id,record_id,party_ref,data_split
3.0,23392.89,675.35,3.24,0.0,9.0,29920.58,,,,,,9.0,3.0,3.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,edeb60c7-b996-4b9f-bf8a-6f1f9d16ba1e,ML-02314,TRAIN
3.0,7593.83,328.05,3.02,3.0,35.0,,,,,,,6.0,0.0,2.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,f8271830-ecd2-4853-a6f2-af17d133d75c,ML-02315,TRAIN
2.0,3835.03,568.61,1.43,1.0,35.0,,181.4,,,,,6.0,0.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,1a22b2d6-f289-4ae6-b232-573a3474ae30,ML-02316,TRAIN
3.0,22234.6,,1.87,1.0,38.0,,,,,,,8.0,2.0,3.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,4bbf5465-d77c-4acc-9705-80d23fa2c0f4,ML-02317,TRAIN
3.0,5677.9,365.76,2.31,0.0,,,,6.47,,,,6.0,0.0,1.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,0b5e52e3-58dd-4880-be0b-3ec7081a1862,ML-02318,TRAIN
2.0,2654.06,,2.57,0.0,,,,10.61,,5.0,,10.0,4.0,2.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,1be4f26a-b518-4ad5-8f7e-91967e5809e3,ML-02319,TRAIN
2.0,9962.19,838.08,2.16,0.0,,,,8.63,,8.0,,11.0,5.0,1.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,7e2f040a-c360-4147-ae31-c5ee2ab14b47,ML-02320,TRAIN
3.0,,406.17,,0.0,,,,9.47,49353.13,,,8.0,2.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,44c17b10-4ee0-4a78-8256-cfc86fbdd967,ML-02321,TRAIN
4.0,12794.95,,,1.0,,,,,,1.0,,6.0,0.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,aa068e2a-4a46-49aa-a0e0-bcb0e7f98b8b,ML-02322,TRAIN
4.0,9617.43,,2.62,1.0,,,,10.38,34681.61,7.0,,8.0,2.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,8d1df6c4-eeb7-4782-a397-e59002d9e365,ML-02323,TRAIN
4.0,,698.64,1.96,2.0,,,,,50331.73,1.0,,7.0,1.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,fa3589c8-7ad2-467b-b7b8-5edff523216a,ML-02324,TRAIN
2.0,,635.32,3.32,1.0,26.0,,,,,,,6.0,0.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,c849bf72-9bd3-4927-93a5-31084eba31bb,ML-02325,TRAIN
1.0,12364.41,,3.2,0.0,32.0,,,,,,,7.0,1.0,2.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,da78040c-fb98-486d-a2c2-45600489ba6d,ML-02326,TRAIN
3.0,1793.43,,3.25,0.0,6.0,,,,,,,7.0,1.0,3.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,67e61711-6e87-4657-9773-50e293dbb01b,ML-02327,TRAIN
2.0,,435.08,3.82,0.0,15.0,9209.69,,,,,,9.0,3.0,2.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,531b7b7f-833b-4e77-85a3-68c9edc208c4,ML-02328,TRAIN
2.0,,689.17,2.96,3.0,43.0,,,,,,,7.0,1.0,1.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,eeb5e30d-7223-4a4e-9438-732e05c3e183,ML-02329,TRAIN
2.0,,755.76,2.86,0.0,22.0,,,,,,,10.0,4.0,1.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,4166fb3c-6a06-45f6-9e4b-7b4a39cdc4e2,ML-02330,TRAIN
4.0,,,2.16,1.0,36.0,,,,,,,9.0,3.0,1.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,d37a4b6c-34e6-451c-b709-7133b8ebb9db,ML-02331,TRAIN
2.0,6835.25,242.61,3.2,1.0,,,,5.99,,24.0,,10.0,4.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,8a6f453b-4beb-4a8e-9890-b82cc6c4245e,ML-02332,TRAIN
2.0,3378.2,347.65,1.06,0.0,,,,5.67,,32.0,,8.0,2.0,2.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,708bbd7c-5550-4033-8792-0f88555a7d25,ML-02333,TRAIN
3.0,10168.91,,2.54,0.0,,,,,,15.0,,8.0,2.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,59d9fe6a-3332-4e87-a860-f5e639d45bfd,ML-02334,TRAIN
3.0,12137.14,50.0,2.23,2.0,,,,,,8.0,,8.0,2.0,2.0,1.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,348dfb4f-a575-4bf5-ba6d-6bd1f6ae9cc1,ML-02335,TRAIN
5.0,9526.92,345.59,2.28,0.0,,,,,17563.76,3.0,,11.0,5.0,2.0,0.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,ef1ad9b5-1324-4030-98c8-98485ff97067,ML-02336,TRAIN
4.0,7199.47,482.65,2.14,1.0,,,,11.63,31483.55,0.0,,11.0,5.0,2.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,8324e595-72e2-444c-9040-b646675f0d06,ML-02337,TRAIN
4.0,8768.16,218.0,3.54,1.0,,,,0.0,10000.0,,20.0,7.0,1.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,64a24039-a04b-45e9-a751-8adf180ebe82,ML-02338,TRAIN
2.0,58509.83,219.16,2.84,1.0,26.0,,,,,,,8.0,2.0,1.0,1.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,196a6fb6-29b7-4329-96e7-00368fc656f3,ML-02339,TRAIN
1.0,5828.91,,2.7,0.0,21.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,9f44b4cb-4a6a-41f3-b4eb-eef595c1cf88,ML-02340,TRAIN
1.0,3795.08,950.9,3.45,1.0,6.0,,,,,,,11.0,5.0,1.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,2abf432d-b7af-44b8-bfb8-fb9b4854bada,ML-02341,TRAIN
2.0,11547.7,1099.92,3.86,0.0,6.0,14347.79,,,,,,9.0,3.0,2.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,3ba973ee-2d7d-4d24-8851-ef8cff30278b,ML-02342,TRAIN
2.0,14505.83,,2.17,1.0,26.0,,,,,,,9.0,3.0,3.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,2d7d02cb-69db-4dff-9cc8-036f8a6a716d,ML-02343,TRAIN
2.0,5890.23,,3.09,0.0,28.0,,129.93,,,,,8.0,2.0,1.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,e0c19c84-7447-491b-991e-613ab231da03,ML-02344,TRAIN
4.0,,245.51,,2.0,65.0,,,,,,,8.0,2.0,1.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,79b9b7cc-6b87-40e0-bdd2-e560ddfff8e3,ML-02345,TRAIN
2.0,3617.26,,3.17,1.0,,,,8.0,,13.0,,10.0,4.0,2.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,5d163ca0-85d8-4c19-a7e1-4aed76ca02fb,ML-02346,TRAIN
2.0,3365.24,68.73,3.0,0.0,,,,,,17.0,,8.0,2.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,dfffb297-fd81-4074-b0c1-f3a64d02e2db,ML-02347,TRAIN
2.0,9854.84,783.77,2.29,1.0,,,,,,10.0,,8.0,2.0,2.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,3cad5cc6-3a31-4ffc-bd41-d63c1c7ddb98,ML-02348,TRAIN
3.0,36272.22,,2.02,1.0,,,,6.3,,6.0,,8.0,2.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,558ea439-0cff-4cee-a809-488035420ed8,ML-02349,TRAIN
5.0,500.0,,1.57,0.0,,,,,12665.96,0.0,,9.0,3.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,7a13a63a-9dd0-4ccf-b768-8f521cfb4da4,ML-02350,TRAIN
4.0,44515.51,379.51,2.09,1.0,,,,5.26,10595.43,4.0,,12.0,6.0,2.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,c2043f66-fdf7-457b-9153-5c076a104e88,ML-02351,TRAIN
4.0,20178.73,,,1.0,,,,0.0,36127.51,3.0,,7.0,1.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,8d1021a2-b4b3-4ca6-b6d6-8ced8021e9dd,ML-02352,TRAIN
2.0,42418.94,,,1.0,19.0,,,,,,,8.0,2.0,3.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,b8bead1a-c4e2-454c-b91b-055f81df3969,ML-02353,TRAIN
2.0,11205.6,188.94,3.27,0.0,11.0,,,,,,,7.0,1.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,c268f412-05c4-4a1f-aeb4-1123af0401d2,ML-02354,TRAIN
5.0,500.0,551.04,2.22,2.0,29.0,,,,,,,10.0,4.0,2.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,c04ffab0-d362-49d7-a86b-464b536dc42a,ML-02355,TRAIN
1.0,,686.75,,1.0,28.0,36727.57,,,,,,7.0,1.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,3faf3768-220e-46d5-b180-1a119563c6f7,ML-02356,TRAIN
2.0,14744.62,375.0,3.51,1.0,19.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,5cb17beb-62a2-42ff-80d9-d5e3db27c208,ML-02357,TRAIN
3.0,6095.26,,1.85,1.0,13.0,,151.13,,,,,10.0,4.0,2.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,c5931e79-6053-461b-8e87-39de99badbee,ML-02358,TRAIN
3.0,,679.78,2.73,1.0,49.0,,,,,,,7.0,1.0,3.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,0170fbea-e0ec-457f-b280-9ec03f9323b0,ML-02359,TRAIN
2.0,8290.64,499.19,2.86,0.0,,,,,,,,8.0,2.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,72bb6789-0342-4b3e-ab49-1d2d07bec672,ML-02360,TRAIN
2.0,,495.11,,0.0,,,,5.79,,16.0,,7.0,1.0,1.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,1cd2fef0-5592-436d-92c2-b436d87556e1,ML-02361,TRAIN
2.0,,560.31,2.41,0.0,,,,8.45,,8.0,,10.0,4.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,70f76101-5cea-4110-b8b5-846432d700f6,ML-02362,TRAIN
3.0,1361.19,648.45,1.43,0.0,,,,10.88,38150.04,9.0,,10.0,4.0,3.0,1.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,303e7a9a-078a-410b-8a5b-81b69f77c818,ML-02363,TRAIN
4.0,2612.8,,,1.0,,,,,,2.0,,7.0,1.0,2.0,0.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,c0046770-1b22-4965-9832-b9bed7c1fc2e,ML-02364,TRAIN
4.0,40129.5,,1.13,1.0,,,,5.44,5000.0,3.0,,9.0,3.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,0a449696-7085-4ed7-85a0-22154fd7582a,ML-02365,TRAIN
4.0,5494.58,,1.71,1.0,,,,,,,24.0,7.0,1.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,a1e6b067-f343-4ab7-8771-3371e465bc45,ML-02366,TRAIN
3.0,23607.11,759.19,2.44,0.0,38.0,,,,,,,10.0,4.0,3.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,8efd4795-b4db-4f7e-9697-9f9c5ed056c7,ML-02367,TRAIN
1.0,6890.4,434.12,1.61,0.0,4.0,,,,,,,6.0,0.0,2.0,1.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,203fb8c6-5ddf-4feb-92e5-3d9be1e4de16,ML-02368,TRAIN
2.0,,780.88,2.24,1.0,17.0,,,,,,,9.0,3.0,3.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,58432482-d205-4390-b0a6-643a9d8a97e7,ML-02369,TRAIN
2.0,22006.55,418.64,3.57,1.0,8.0,13308.03,,,,,,6.0,0.0,2.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,24289837-5672-4b73-8dde-e1002f553e31,ML-02370,TRAIN
3.0,10304.73,,,3.0,41.0,,,,,,,7.0,1.0,3.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,23299bab-f8ca-4683-b0c4-895a93a4b26a,ML-02371,TRAIN
2.0,2438.1,568.79,2.23,0.0,22.0,,152.98,,,,,9.0,3.0,2.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,0b7debe1-76a4-4b39-bd63-339b74363c06,ML-02372,TRAIN
5.0,34458.68,710.02,2.17,1.0,57.0,,,,,,,7.0,1.0,3.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,b97108a4-f47f-4b42-bc4d-4710900c2e4f,ML-02373,TRAIN
2.0,0.0,420.4,2.45,0.0,,,,4.53,,9.0,,11.0,5.0,1.0,1.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,f506d8b3-85b7-4d38-84cc-38412fef08ae,ML-02374,TRAIN
3.0,4103.35,283.04,2.55,0.0,,,,7.2,,23.0,,11.0,5.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,d736f269-f9a1-4026-916c-628b73e353cf,ML-02375,TRAIN
3.0,2447.45,636.25,3.44,1.0,,,,12.0,,16.0,,10.0,4.0,2.0,1.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,d00b4b9e-6c27-40f2-bc5a-ae93d73950d2,ML-02376,TRAIN
3.0,8306.97,,3.25,1.0,,,,,30911.91,19.0,,6.0,0.0,2.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,252827ac-dfcd-4710-97d3-a2c9cb50092d,ML-02377,TRAIN
4.0,2130.65,,,0.0,,,,,18583.55,,,8.0,2.0,2.0,0.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,44ef6dc2-40cd-4aec-8cba-135c2281d7b5,ML-02378,TRAIN
4.0,19673.82,,1.0,1.0,,,,,46423.32,,,6.0,0.0,2.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,3e909ea5-e395-4184-b721-896910d5578e,ML-02379,TRAIN
4.0,3099.22,632.44,1.82,1.0,,,,0.0,10000.0,1.0,20.0,10.0,4.0,2.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,9b589fb0-6de9-441d-8714-2124250ca1c6,ML-02380,TRAIN
1.0,,101.86,2.17,0.0,13.0,,,,,,,9.0,3.0,2.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,ce330721-bd72-42fa-ae3b-6a00fa62a1b8,ML-02381,TRAIN
2.0,4935.84,166.73,1.36,0.0,20.0,,,,,,,10.0,4.0,2.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,aee01915-6a25-4814-8ad7-df2cf8e03ff0,ML-02382,TRAIN
1.0,4278.73,367.48,,0.0,8.0,,,,,,,7.0,1.0,1.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,07a3c280-5799-4623-86a5-c300d20a126d,ML-02383,TRAIN
2.0,15720.75,612.23,,1.0,7.0,25064.16,,,,,,6.0,0.0,3.0,1.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,7363e7a6-5ed4-4b49-a54f-5185fc92e21d,ML-02384,TRAIN
4.0,11152.77,337.68,2.75,1.0,38.0,,,,,,,7.0,1.0,1.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,e1ebe134-5674-4c99-9d16-39c8acd6e030,ML-02385,TRAIN
2.0,9531.14,517.73,2.2,0.0,34.0,,158.93,,,,,8.0,2.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,84c2271f-5ccf-4013-8dce-80f86080c821,ML-02386,TRAIN
3.0,,,,1.0,12.0,,,,,,,6.0,0.0,2.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,622f8c1c-a2c5-479e-b079-92c1e0f32bd8,ML-02387,TRAIN
3.0,0.0,558.02,2.85,1.0,,,,8.0,,37.0,,12.0,6.0,1.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,de45e094-2aac-429c-8fb3-a7f064a27333,ML-02388,TRAIN
2.0,2558.86,576.12,,1.0,,,,7.13,,19.0,,8.0,2.0,1.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,2c2ef61f-e5f6-4d3e-828e-8df6ebdb273e,ML-02389,TRAIN
3.0,3399.7,291.57,2.19,1.0,,,,9.11,,30.0,,9.0,3.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,8c32306f-4a4c-477d-bdbd-2b65cb1b734e,ML-02390,TRAIN
4.0,9304.47,467.65,2.88,1.0,,,,7.97,12244.88,11.0,,11.0,5.0,3.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,cf1c2db5-8346-4a9c-8d06-7a7cac1f1d6f,ML-02391,TRAIN
4.0,10702.77,381.02,3.0,0.0,,,,,23428.65,4.0,,11.0,5.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,5b7924c9-e43f-41f2-9cbf-016d27cb6305,ML-02392,TRAIN
4.0,28945.65,237.8,2.04,0.0,,,,4.64,47176.62,6.0,,9.0,3.0,3.0,1.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,ed9ee558-b292-4108-909e-48f3c2b9b9c6,ML-02393,TRAIN
4.0,,120.77,1.07,2.0,,,,0.0,35128.84,1.0,30.0,10.0,4.0,3.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,0be9e485-c2fa-4e6d-91f8-24438c18059b,ML-02394,TRAIN
3.0,15407.44,480.75,,1.0,33.0,,,,,,,8.0,2.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,85254c6f-0fde-4888-a95e-481502afa3e1,ML-02395,TRAIN
2.0,,88.1,2.02,0.0,5.0,,,,,,,8.0,2.0,2.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,2ac81a18-429c-433a-8600-cd1893ca0a9a,ML-02396,TRAIN
3.0,6476.72,425.43,1.03,2.0,26.0,,,,,,,9.0,3.0,2.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,cd9155f9-8167-433e-b34f-b277d4d950f3,ML-02397,TRAIN
2.0,15683.89,128.02,3.06,1.0,22.0,9872.71,,,,,,9.0,3.0,3.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,296542c5-ae2c-4d94-9306-962b60ce9e07,ML-02398,TRAIN
2.0,,547.61,2.8,3.0,19.0,,,,,,,10.0,4.0,3.0,0.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,3675ca97-d868-4d04-ba74-485c7d64f4cc,ML-02399,TRAIN
3.0,,505.18,,0.0,12.0,,,,,,,8.0,2.0,2.0,1.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,41aa99e8-5c1d-4402-a461-6aa67f95ea7a,ML-02400,TRAIN
3.0,6070.37,,1.0,1.0,52.0,,,,,,,8.0,2.0,3.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,935b70c7-ba81-4d0a-b9cf-0d488603d410,ML-02401,VAL
4.0,4000.84,,2.6,0.0,,,,5.86,,12.0,,10.0,4.0,2.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,f85a5c41-5074-4f07-8023-fcf339c03358,ML-02402,VAL
2.0,,107.53,4.03,0.0,,,,9.12,,19.0,,10.0,4.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,c4c2849c-a8ab-4ef7-af0f-4f9b6db99ab3,ML-02403,VAL
2.0,6797.59,598.6,1.68,0.0,,,,7.17,,11.0,,10.0,4.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,82df583f-aede-482d-9ae9-2beaad165da5,ML-02404,VAL
3.0,25628.06,812.46,1.67,0.0,,,,,14664.71,9.0,,7.0,1.0,3.0,1.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,54027612-6671-4efc-a22d-d15358a264ac,ML-02405,VAL
4.0,3123.3,238.75,1.59,0.0,,,,,,3.0,,7.0,1.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,03d9fb8f-683d-4adc-a883-17f985c95c46,ML-02406,VAL
4.0,13339.55,726.01,1.32,1.0,,,,9.03,39010.69,5.0,,9.0,3.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,f94fe025-860c-4eb3-bc18-9fcf87c4fc10,ML-02407,VAL
4.0,,50.0,2.84,1.0,,,,0.0,,,27.0,8.0,2.0,3.0,1.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,2e1bc9be-e465-4bd4-964a-460e464e6094,ML-02408,VAL
1.0,31369.03,400.55,2.78,1.0,36.0,,,,,,,7.0,1.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,ee334ead-543a-4b1f-b1ef-e5dde1f43412,ML-02409,VAL
1.0,2913.35,528.0,2.26,0.0,17.0,,,,,,,7.0,1.0,1.0,1.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,b97062d4-23dc-48ba-ad00-69e14a6d13b3,ML-02410,VAL
3.0,7131.27,296.77,2.64,1.0,31.0,,,,,,,6.0,0.0,3.0,1.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,19baaf6c-35c2-4dc4-ab9a-cc108eeaf109,ML-02411,VAL
3.0,14996.72,561.09,2.91,1.0,33.0,13179.65,,,,,,13.0,7.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,ee3c2d37-5f62-47ec-a9e5-2654466d5e0e,ML-02412,VAL
1.0,17330.7,638.96,3.23,1.0,39.0,,,,,,,10.0,4.0,1.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,4b8392cb-4464-4a9f-9313-b0e81985b785,ML-02413,VAL
1.0,1625.14,417.46,2.35,0.0,27.0,,121.52,,,,,9.0,3.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,6af842c8-ad20-4642-890d-6dccec620bd9,ML-02414,VAL
3.0,46447.86,984.58,1.74,0.0,50.0,,,,,,,9.0,3.0,1.0,1.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,5c28b4e9-77d2-49d0-a4cb-d1f7f2b4fb28,ML-02415,VAL
3.0,,70.49,,0.0,,,,4.72,,18.0,,8.0,2.0,2.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,5655635f-e4c1-4f0e-a0c6-6e5b1e7d2c58,ML-02416,VAL
2.0,895.57,616.78,2.78,0.0,,,,4.0,,,,6.0,0.0,1.0,0.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,111b2224-50bf-41cf-9003-417131c588f7,ML-02417,VAL
2.0,9759.23,100.0,1.89,0.0,,,,7.33,,14.0,,8.0,2.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,95f02042-abdb-49f8-a2af-e9f425357303,ML-02418,VAL
4.0,10150.32,718.74,,0.0,,,,9.9,40669.72,7.0,,6.0,0.0,1.0,0.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,d7cfe357-95e2-4a7a-bd27-6408d3f38577,ML-02419,VAL
4.0,13265.81,422.36,1.67,0.0,,,,,16187.58,4.0,,12.0,6.0,1.0,0.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,1ac705f2-49cc-42d7-90c1-c26163c3fb85,ML-02420,VAL
4.0,,307.04,2.48,0.0,,,,11.55,,,,8.0,2.0,3.0,0.0,SEG-DEC-003,SIT-DEC-003,SUG-DEC-003,28cc7df7-da1f-4db2-ac6e-007bf14d6d1b,ML-02421,VAL
5.0,21038.59,,2.21,2.0,,,,0.0,103213.7,0.0,18.0,10.0,4.0,2.0,0.0,SEG-DEC-004,SIT-DEC-004,SUG-DEC-004,9b166764-7c54-4e94-836f-b250ece2a0e2,ML-02422,VAL
3.0,40446.36,963.12,3.64,1.0,14.0,,,,,,,11.0,5.0,1.0,0.0,SEG-INV-001,SIT-INV-001,SUG-INV-001,7c0b92c8-6f95-417d-8bfe-f91296a2d7a6,ML-02423,VAL
1.0,5635.48,316.64,2.65,0.0,11.0,,,,,,,10.0,4.0,1.0,0.0,SEG-INV-002,SIT-INV-002,SUG-INV-002,6b1b952a-f333-467b-a5c3-0300080b76e5,ML-02424,VAL
2.0,,,,0.0,19.0,,,,,,,7.0,1.0,3.0,0.0,SEG-INV-003,SIT-INV-003,SUG-INV-003,827df8c6-ea97-4409-a374-cfdeaaac2477,ML-02425,VAL
3.0,,,2.2,1.0,6.0,,,,,,,10.0,4.0,1.0,0.0,SEG-INV-004,SIT-INV-004,SUG-INV-004,5665dc22-1f98-48fc-a033-a819a13641ca,ML-02426,VAL
3.0,2001.98,554.74,2.86,2.0,39.0,,,,,,,8.0,2.0,2.0,1.0,SEG-INV-005,SIT-INV-005,SUG-INV-005,4ce590d8-409d-4117-bf3b-6a50d5055866,ML-02427,VAL
2.0,5156.55,447.54,2.23,1.0,9.0,,105.37,,,,,11.0,5.0,1.0,0.0,SEG-INV-006,SIT-INV-006,SUG-INV-006,67d82c29-1eb3-4f6c-9726-3cbfe9783bf2,ML-02428,VAL
3.0,,,,2.0,52.0,,,,,,,8.0,2.0,2.0,0.0,SEG-SD-001,SIT-SD-001,SUG-SD-001,c023c7d1-6389-4bf0-9676-fc30df40554b,ML-02429,VAL
2.0,0.0,50.0,2.28,0.0,,,,6.23,,28.0,,10.0,4.0,2.0,0.0,SEG-PEN-001,SIT-PEN-001,SUG-PEN-001,27c781db-02f0-49db-bb14-ea91532d4a56,ML-02430,VAL
2.0,,311.1,1.27,0.0,,,,,,31.0,,8.0,2.0,2.0,1.0,SEG-PEN-002,SIT-PEN-002,SUG-PEN-002,82a7fe40-abce-4863-a4ab-0e43621e9d51,ML-02431,VAL
1.0,2256.16,,3.19,1.0,,,,,,24.0,,6.0,0.0,1.0,0.0,SEG-PEN-003,SIT-PEN-003,SUG-PEN-003,eb765441-d987-4acb-9231-1a1b2767e7ca,ML-02432,VAL
4.0,,,2.27,0.0,,,,,5000.0,11.0,,8.0,2.0,1.0,1.0,SEG-DEC-001,SIT-DEC-001,SUG-DEC-001,85a6d215-36c0-4ce0-a101-cae5db3844bf,ML-02433,VAL
5.0,,465.2,,0.0,,,,,12028.61,5.0,,7.0,1.0,3.0,1.0,SEG-DEC-002,SIT-DEC-002,SUG-DEC-002,c6fa7c9e-ff63-4f6e-8522-82fe7e776601,ML-02434,VAL
