record_id,party_ref,session_id,situation_id,segment_id,suggestion_id,product_type,CHAR_P1A_I1_age_band,CHAR_P1B_I1_vulnerability,CHAR_P1C_I1_employment,CHAR_F2A_I1_monthly_surplus,CHAR_F2B_I1_savings_balance,CHAR_F2I_I1_has_investment,CHAR_F2G_I1_high_cost_debt,CHAR_F2H_I1_financial_hardship,CHAR_F2J_I1_isa_sub_this_year,CHAR_F2K_I1_within_90d_tax_yr,CHAR_F2L_I1_account_tenure_mo,CHAR_F2M_I1_lump_sum,CHAR_F2N_I1_months_inactive,CHAR_F2O_I1_regular_saving,CHAR_F2P_I1_consec_months,CHAR_F2Q_I1_days_to_maturity,CHAR_F2R_I1_reinvest_instr,CHAR_P2A_I1_contrib_pct,CHAR_P2B_I1_active_dc,CHAR_P2C_I1_shortfall_flag,CHAR_P2D_I1_yrs_to_ret,CHAR_P2E_I1_default_fund,CHAR_P2F_I1_no_selection,CHAR_P2G_I1_recent_engage,CHAR_P2H_I1_life_event,CHAR_P2I_I1_access_plan,CHAR_P2J_I1_in_drawdown,CHAR_P2K_I1_db_transfer,CHAR_P2L_I1_pot_value,CHAR_P2M_I1_annuity_interest,CHAR_P2N_I1_months_review,CHAR_P2O_I1_cash_drag,CHAR_P2P_I1_recent_adviser,CHAR_B3A_I1_risk_appetite,CHAR_B3B_I1_invest_exp,CHAR_B3C_I1_channel,ml_confidence,ml_model_version,gap_fill_turns,graph_completeness,fca_ref,rule_R_001_outcome,rule_R_002_outcome,rule_R_003_outcome,rule_R_004_outcome,rule_R_005_outcome,rule_R_006_outcome,rule_R_007_outcome,rule_R_008_outcome,rule_R_009_outcome,rule_R_010_outcome,rule_R_011_outcome,rule_R_012_outcome,gate_disposition
8038df9b-185c-4ffc-b34a-a4e4209243d2,PARTY-02272,5d095a2a-6aa4-4a06-a2ac-432f5fbdd69b,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,False,1,688.74,13996.76,False,False,False,,,24,22930.37,,,,,,,,,,,,,,,,,,,,,,2.6,1,1,0.8,2.0.0,5,1.0,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
73d6b99f-e45d-48cf-adcd-456d8d0e784c,PARTY-02273,b2ad193a-37f0-4194-ab6e-db0e446a9c96,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,4,False,3,303.37,7565.74,True,False,False,,,33,,17.0,,,,,,,,,,,,,,,,,,,,,1.6,3,0,0.78,2.0.0,4,0.85,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
70a204e1-25fd-4abd-a04b-c57bd48f01b7,PARTY-02274,37b32a3a-bd15-43af-80c9-563e308d06c5,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,497.02,8142.9,False,False,False,,,28,,,109.21,6.0,,,,,,,,,,,,,,,,,,,1.73,1,1,0.89,2.0.0,1,1.0,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
7da002f0-fe88-41d0-b342-1e669608ee1d,PARTY-02275,d0a417fa-8769-4fd1-aa1a-193b9b013f09,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,3,False,3,165.57,16480.36,False,False,False,,,12,,,,,45.0,False,,,,,,,,,,,,,,,,,2.37,2,1,0.9,2.0.0,4,0.96,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
848f0a6a-465e-4d6d-b0fe-3f5ea5cd017b,PARTY-02276,c8d02640-d68d-4dd8-a41b-46734e43fe6d,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,433.49,6622.53,False,False,False,,,42,,,,,,,8.0,True,True,35.0,,,,,,,,,,,,,1.08,1,0,0.86,2.0.0,3,0.99,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
975520d0-7981-47b8-9c21-f394b2cec01a,PARTY-02277,dde51862-8258-44d1-9bc0-2328daced1bb,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,False,1,50.0,0.0,False,False,False,,,67,,,,,,,8.1,True,,12.0,True,True,False,,,,,,,,,,2.47,0,0,0.81,2.0.0,3,0.88,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
15d5a2f1-70f9-4d61-ae9a-3673cb66f595,PARTY-02278,0a291bca-6ede-46a3-8642-f2a3d08c9351,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,1,774.14,7856.18,False,False,False,,,39,,,,,,,7.95,True,,24.0,,,,True,,,,,,,,,1.8,1,0,0.46,2.0.0,4,0.93,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
7dc4d9a9-19e5-48d3-96eb-f81f8f385633,PARTY-02279,199ea1bf-8001-4b30-8c9e-0f2ef796f256,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,3,750.69,28055.53,False,False,False,,,36,,,,,,,4.72,True,,6.0,,,,,False,False,False,28606.39,,,,,3.25,0,0,0.93,2.0.0,2,0.91,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
18171d92-6c3d-49f3-8872-ebc96473ae5c,PARTY-02280,49799bfd-2a33-4026-bc41-db8515d8cc29,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,2,343.26,11945.61,False,False,False,,,56,,,,,,,,True,,3.0,,,,,False,False,False,6747.99,,,,,1.5,0,0,0.93,2.0.0,3,0.87,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0bf844df-09c0-4fbb-af0e-d5058db73be2,PARTY-02281,1e18ae27-79bd-45d2-818c-12292ed509f8,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,True,3,296.09,35939.55,False,False,False,,,47,,,,,,,9.17,True,,9.0,,,,,,,False,12433.61,True,,,,3.15,0,1,0.83,2.0.0,4,0.95,PS25/22-§SIT-DEC-003,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
48204dd8-9573-42a5-b569-cdd213a6df64,PARTY-02282,b9f3d767-fc45-4070-946a-8163868cfd40,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,2,326.04,1883.5,False,False,False,,,83,,,,,,,0.0,True,,2.0,,,,,,True,,89768.42,,30.0,True,False,2.49,1,0,0.86,2.0.0,4,0.96,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
cf5ba29c-486e-4c2b-88ce-d066cc5fb46e,PARTY-02283,68a8d29f-4b4e-4362-ae37-94d332bff8f2,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,186.34,46107.86,False,False,False,,,12,,,,,,,,,,,,,,,,,,,,,,,2.96,2,1,0.86,2.0.0,4,0.89,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
8cc73f82-aa14-42d6-b901-d617190f799c,PARTY-02284,b68de00e-9474-466d-b25f-23893a6792a2,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,True,2,794.15,6519.92,False,False,False,,,28,,,,,,,,,,,,,,,,,,,,,,,1.15,0,0,0.93,2.0.0,4,0.95,PS25/22-§SIT-INV-002,PASS,PASS,GATE,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,GATE,PASS,SUPPRESS
61900377-b094-4b89-bec3-52dfa886ce8e,PARTY-02285,f9f2ce94-1231-49ab-aa9b-235bfaf4356f,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,3,501.02,2147.63,False,False,False,False,True,33,,,,,,,,,,,,,,,,,,,,,,,2.9,1,1,0.78,2.0.0,4,0.9,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
b26441f3-3ff6-4636-96db-d43f26191420,PARTY-02286,a58e58e3-46bb-431a-8dc7-128b4d58f4dc,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,False,3,529.63,10641.53,False,False,False,,,42,26018.48,,,,,,,,,,,,,,,,,,,,,,4.14,0,1,0.99,2.0.0,4,1.0,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
fa2d8040-d8bc-4ff3-b744-7dd46958a0e1,PARTY-02287,28a74bc9-b667-4b49-9886-7790b53dfaaa,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,2,False,1,288.5,11852.68,True,False,False,,,42,,22.0,,,,,,,,,,,,,,,,,,,,,1.35,1,0,0.82,2.0.0,4,0.93,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
04dadb3d-a57c-40ad-8c35-724bcd0a71ff,PARTY-02288,68612b9f-4877-4579-9bb9-8ff2a7d9186d,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,True,1,362.15,5530.74,False,False,False,,,24,,,157.94,7.0,,,,,,,,,,,,,,,,,,,2.01,1,1,0.93,2.0.0,3,0.92,PS25/22-§SIT-INV-006,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
1acffc0e-2912-4fd1-90d1-1d93629cbc93,PARTY-02289,f8b580de-2fb3-4201-9ee7-f313bb3a3697,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,False,3,803.58,2000.0,False,False,False,,,23,,,,,8.0,False,,,,,,,,,,,,,,,,,3.13,2,1,0.4,2.0.0,3,0.97,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
3ecfc8e2-9f08-4a6b-887c-c26687beddaf,PARTY-02290,c7bf303c-c210-44e9-8d8b-eebf25cd68cf,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,512.36,9147.89,False,False,False,,,34,,,,,,,2.64,True,True,31.0,,,,,,,,,,,,,2.82,1,1,0.87,2.0.0,1,0.93,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
9a7b7246-a2c6-43d4-ae2c-084db1c1c18a,PARTY-02291,17b7ee2e-8f75-432b-9c9a-ca5242126518,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,1,False,1,375.44,2392.1,False,False,False,,,28,,,,,,,9.48,True,,22.0,True,True,False,,,,,,,,,,1.95,1,1,0.83,2.0.0,3,0.93,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
12b915f5-6f70-41fa-ba60-032a87f724b5,PARTY-02292,3b2f6d06-ceb5-4817-8929-ff70f46efa30,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,3,False,1,841.69,8339.09,False,False,False,,,12,,,,,,,8.17,True,,26.0,,,,True,,,,,,,,,2.81,1,0,0.85,2.0.0,3,0.95,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
8b41a964-626e-464e-8582-470d92ba1757,PARTY-02293,abef049e-9b72-486f-af59-19aa2cd11539,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,3,379.0,31385.78,False,False,False,,,48,,,,,,,14.58,True,,24.0,,,,,False,False,False,42778.78,,,,,1.42,0,1,0.85,2.0.0,5,0.99,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
44ef312a-14bc-4d46-b7fe-662a3162a2fc,PARTY-02294,73073454-dfe6-4270-b465-86705aa3e3d8,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,5,True,2,423.21,4441.15,False,False,False,,,12,,,,,,,,True,,2.0,,,,,False,False,False,9077.47,,,,,2.51,0,1,0.76,2.0.0,2,0.95,PS25/22-§SIT-DEC-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
c71dc11f-685d-4ca3-bd70-67a95f1fa67f,PARTY-02295,9d401be2-0bc4-4c1b-90b6-91c5b03fdf8d,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,True,3,736.12,43541.95,False,False,False,,,35,,,,,,,14.83,True,,10.0,,,,,,,False,41902.44,True,,,,2.04,0,0,0.87,2.0.0,3,0.92,PS25/22-§SIT-DEC-003,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
6739dd86-37b3-4ffa-8c99-520d101afcaf,PARTY-02296,9442a781-001f-40ce-b749-b8eba03c5861,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,5,False,3,289.16,2592.03,False,False,False,,,34,,,,,,,0.0,True,,2.0,,,,,,True,,82395.1,,18.0,True,False,2.92,1,1,0.88,2.0.0,4,0.98,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f02e3a8c-6e43-4db7-ac16-8706e8b0a133,PARTY-02297,dcf45d56-0e5f-4a8b-aec1-fa67f23962e7,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,3,False,1,333.2,25245.8,False,False,False,,,31,,,,,,,,,,,,,,,,,,,,,,,3.89,1,1,0.87,2.0.0,6,0.91,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0e843e91-6aab-42ff-af94-ab931705c79f,PARTY-02298,1b1593f3-7d93-45ee-b268-38ef2783eae0,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,2,257.42,10637.62,False,False,False,,,3,,,,,,,,,,,,,,,,,,,,,,,1.85,0,0,0.94,2.0.0,3,0.98,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
d87c507c-bb8b-4625-9744-17176704e101,PARTY-02299,405aeff2-6f53-428b-a902-fa327a6f933c,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,4,False,1,683.79,11757.41,False,False,False,False,True,23,,,,,,,,,,,,,,,,,,,,,,,3.31,1,0,0.94,2.0.0,3,0.92,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f3da8da7-52f8-4680-8274-dad48b931872,PARTY-02300,25a84243-1291-4b94-99df-baa656b39141,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,4,True,1,532.35,24549.83,False,False,False,,,27,40269.65,,,,,,,,,,,,,,,,,,,,,,2.24,1,0,0.45,2.0.0,5,0.89,PS25/22-§SIT-INV-004,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,GATE,PASS,GATE,PASS,HUMAN_REVIEW
dc0bc01c-369b-4b38-8be7-a8d702f8435e,PARTY-02301,5f8a591f-5e8b-437d-b5eb-d81127debb1e,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,3,False,1,100.0,15217.11,True,False,False,,,50,,17.0,,,,,,,,,,,,,,,,,,,,,1.67,2,0,0.85,2.0.0,2,0.94,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
da092ccd-5110-4a69-bb46-95e81c706837,PARTY-02302,249d9c5b-54a8-40e9-8938-f425c284dbba,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,449.92,9737.35,False,False,False,,,22,,,210.62,14.0,,,,,,,,,,,,,,,,,,,1.89,0,0,0.89,2.0.0,3,0.88,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
32a6559f-607a-4003-9372-fd8efa42f284,PARTY-02303,72f95d43-d6c9-4e59-b057-772b692250bc,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,3,False,2,845.29,3882.44,False,False,False,,,42,,,,,6.0,False,,,,,,,,,,,,,,,,,3.04,1,0,0.85,2.0.0,3,0.99,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
a6bb0b44-88b5-4ec7-9eb3-4338861fea88,PARTY-02304,2c819f07-180d-4942-ab4c-f647a0cfb6ec,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,414.25,7029.57,False,False,False,,,51,,,,,,,7.25,True,True,18.0,,,,,,,,,,,,,3.47,1,1,0.82,2.0.0,2,0.93,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0cf8fb80-ae58-4cf3-a1ec-1b801f5eab79,PARTY-02305,43871f5a-c608-406c-ae7a-b840205a6352,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,3,False,1,560.47,3835.76,False,False,False,,,29,,,,,,,10.2,True,,13.0,True,True,False,,,,,,,,,,3.9,0,1,0.86,2.0.0,4,1.0,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
b81f621e-3456-428c-adf7-d078aa44c92b,PARTY-02306,c9271bea-40e4-4c73-a92e-1a7232939e6f,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,2,159.37,4229.61,False,False,False,,,36,,,,,,,10.16,True,,24.0,,,,True,,,,,,,,,3.04,0,1,0.93,2.0.0,4,0.85,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
86c164ee-ae93-428e-9d0d-59a865f79895,PARTY-02307,18b2c6e4-6094-4056-a6d5-21ead7bb6362,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,5,False,1,562.73,16810.05,False,False,False,,,48,,,,,,,6.68,True,,1.0,,,,,False,False,False,24916.74,,,,,3.24,0,1,0.78,2.0.0,2,0.96,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
f730eb66-0b5d-42ba-a5e0-4597e1108c19,PARTY-02308,639a1a39-3a24-4bcf-be50-c70b9f52196f,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,3,362.27,9413.21,False,False,False,,,29,,,,,,,,True,,3.0,,,,,False,False,False,18393.13,,,,,1.0,0,1,0.88,2.0.0,2,0.94,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0df60868-0dc8-4001-85ba-2d764f1065f6,PARTY-02309,f53f0027-bac8-43e5-b74b-fda82ea7e875,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,564.41,31862.21,False,False,False,,,64,,,,,,,11.21,True,,8.0,,,,,,,False,54627.38,True,,,,1.0,0,0,0.82,2.0.0,3,0.94,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
e4cc18cf-e7f3-40de-92fa-7d3c47c24e21,PARTY-02310,1b9094b8-765b-4b88-a4a3-69a5c2c1ab96,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,801.74,9180.33,False,False,False,,,47,,,,,,,0.0,True,,1.0,,,,,,True,,24898.7,,23.0,True,False,2.22,2,1,0.86,2.0.0,6,0.93,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
a1a4b941-69a0-4879-953a-02101f8e78fd,PARTY-02311,de4c6382-1c15-4a57-8aa7-6ace822bff6a,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,515.79,34472.07,False,False,False,,,15,,,,,,,,,,,,,,,,,,,,,,,1.78,2,0,0.51,2.0.0,3,0.91,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,GATE,PASS,PASS,PASS,SUPPRESS
8848722e-3001-4987-b04e-82e5c87c9a48,PARTY-02312,d2719cfa-25eb-400b-ac0a-c76b6a4a1fc9,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,1,False,2,273.52,3924.82,False,False,False,,,19,,,,,,,,,,,,,,,,,,,,,,,1.49,0,1,0.83,2.0.0,4,0.94,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
bc68c4fc-0099-4afe-b530-dff526aefe99,PARTY-02313,89b79dc7-d68b-4b39-85ee-85f05ddbfdd9,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,1,247.36,4104.73,True,False,False,False,True,30,,,,,,,,,,,,,,,,,,,,,,,1.3,2,1,0.91,2.0.0,2,0.94,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
a3699782-9232-4112-8d4d-f5efc4d7f325,PARTY-02314,c8955f1c-7bcf-49bb-8d6c-e7967266b5a1,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,2,False,1,316.47,17508.9,False,False,False,,,15,29388.28,,,,,,,,,,,,,,,,,,,,,,3.26,2,0,0.95,2.0.0,5,0.91,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
cff669ec-eb8f-4e3d-b862-98ac1c083489,PARTY-02315,b0cfef88-7fbc-4c68-a3b5-c1e197ee9e45,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,5,False,1,339.87,13644.32,True,False,False,,,43,,21.0,,,,,,,,,,,,,,,,,,,,,2.95,1,1,0.93,2.0.0,5,0.91,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
158b0bd8-03f7-40de-a755-9895f72fe172,PARTY-02316,1230ad28-5d0e-4ead-b152-adc117eb8f02,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,3,False,1,500.14,5116.09,False,False,False,,,20,,,110.57,9.0,,,,,,,,,,,,,,,,,,,1.0,0,1,0.96,2.0.0,5,0.87,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
7cb69f37-8a87-4391-beeb-a752812d6c5b,PARTY-02317,58991f91-e5b6-4c64-bc68-1b90e584af50,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,4,False,2,640.29,44856.83,False,False,False,,,13,,,,,29.0,False,,,,,,,,,,,,,,,,,2.56,2,1,0.87,2.0.0,1,0.96,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
24b7f0de-9972-4239-850a-60efbcf53027,PARTY-02318,cd4b9529-ef83-4499-aec4-15e6a27376e0,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,3,True,1,408.75,15756.16,False,False,False,,,22,,,,,,,7.16,True,True,23.0,,,,,,,,,,,,,4.11,1,0,0.89,2.0.0,4,0.96,PS25/22-§SIT-PEN-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
94fb0644-c4de-4f93-b63c-153448333fd6,PARTY-02319,4629661e-2e11-45dc-92e7-72e0fc83b43d,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,1,True,2,243.6,3173.0,False,False,False,,,50,,,,,,,8.47,True,,18.0,True,True,False,,,,,,,,,,3.26,1,0,0.75,2.0.0,2,0.85,PS25/22-§SIT-PEN-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
f0c5ebe1-6181-4099-acee-6204b44b61f5,PARTY-02320,8add1af3-ac1b-49c2-9706-5e78f7ad78a3,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,3,False,2,743.26,5562.97,False,False,False,,,44,,,,,,,7.75,True,,21.0,,,,True,,,,,,,,,2.71,0,1,0.89,2.0.0,6,0.88,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c99052ca-ff98-419d-b642-f2dec4133475,PARTY-02321,af2f5889-1ab5-47da-b955-e01e8d7f9b94,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,2,509.66,11021.15,False,False,False,,,38,,,,,,,14.59,True,,9.0,,,,,False,False,False,145328.13,,,,,2.98,0,0,0.85,2.0.0,4,0.94,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
